#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF539JKS	bed narrowPeak	peaks	ENCSR762FCX	DNase-seq	UBERON:0000059	large intestine	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF577WKX	577179	ENCODE Processing Pipeline	9326fb080283fe3873c7362fdc18027c	https://www.encodeproject.org/files/ENCFF539JKS/@@download/ENCFF539JKS.bed.gz	hg19			released				
ENCFF856UQI	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF006CSH, ENCFF992CZQ	1637462	ENCODE Processing Pipeline	3f47fa8e08ca3a11a5838ab60c245315	https://www.encodeproject.org/files/ENCFF856UQI/@@download/ENCFF856UQI.bed.gz	GRCh38			released				
ENCFF745LBF	bed narrowPeak	peaks	ENCSR385AMY	DNase-seq	UBERON:0003663	hindlimb muscle	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF322WKM	1631005	ENCODE Processing Pipeline	96357e272df6ee80a39d548e35c59541	https://www.encodeproject.org/files/ENCFF745LBF/@@download/ENCFF745LBF.bed.gz	hg19			released				
ENCFF906KRB	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF440IVY, ENCFF992CZQ	1011320	ENCODE Processing Pipeline	896fd55829cdbdfd685f68001c2dfeb0	https://www.encodeproject.org/files/ENCFF906KRB/@@download/ENCFF906KRB.bed.gz	GRCh38			released				
ENCFF622RNC	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF354HJA	1006672	ENCODE Processing Pipeline	5d90b54020146486370658687f37e135	https://www.encodeproject.org/files/ENCFF622RNC/@@download/ENCFF622RNC.bed.gz	hg19			released				
ENCFF393RPX	bed narrowPeak	peaks	ENCSR440FZS	DNase-seq	UBERON:0001774	muscle of trunk	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF366GXO	3696216	ENCODE Processing Pipeline	1a5392bd1cc46e434a821a60b86f7d34	https://www.encodeproject.org/files/ENCFF393RPX/@@download/ENCFF393RPX.bed.gz	hg19			released				
ENCFF884KLO	bed narrowPeak	peaks	ENCSR440FZS	DNase-seq	UBERON:0001774	muscle of trunk	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF564PPL, ENCFF992CZQ	3711266	ENCODE Processing Pipeline	34787e2e11d65735a80a8039b13ee114	https://www.encodeproject.org/files/ENCFF884KLO/@@download/ENCFF884KLO.bed.gz	GRCh38			released				
ENCFF137UKU	bed narrowPeak	peaks	ENCSR047FNH	DNase-seq	UBERON:0000059	large intestine	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF980JVG, ENCFF992CZQ	989348	ENCODE Processing Pipeline	213434b723eea234ea4802db94481fb9	https://www.encodeproject.org/files/ENCFF137UKU/@@download/ENCFF137UKU.bed.gz	GRCh38			released				
ENCFF537THG	bed narrowPeak	peaks	ENCSR047FNH	DNase-seq	UBERON:0000059	large intestine	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF024BRE, ENCFF163ZHO	984434	ENCODE Processing Pipeline	529f5d866d39b3a4c4896a41e188c881	https://www.encodeproject.org/files/ENCFF537THG/@@download/ENCFF537THG.bed.gz	hg19			released				
ENCFF960YSU	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	unknown	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF110TRZ, ENCFF163ZHO	624867	ENCODE Processing Pipeline	74bf501e67679354be6c22e6e9ee296a	https://www.encodeproject.org/files/ENCFF960YSU/@@download/ENCFF960YSU.bed.gz	hg19			released				
ENCFF916EFR	bed narrowPeak	peaks	ENCSR428XAX	DNase-seq	UBERON:0000992	ovary	tissue	unknown	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF529ADG, ENCFF992CZQ	627958	ENCODE Processing Pipeline	e19179dc8a5c20c387e5b7a143057b27	https://www.encodeproject.org/files/ENCFF916EFR/@@download/ENCFF916EFR.bed.gz	GRCh38			released				
ENCFF306IHB	bed narrowPeak	peaks	ENCSR141DMX	DNase-seq	UBERON:0001224	renal pelvis	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF395MZB	730176	ENCODE Processing Pipeline	1ec633688a93f5aa07e7588e80c3aee8	https://www.encodeproject.org/files/ENCFF306IHB/@@download/ENCFF306IHB.bed.gz	hg19			released				
ENCFF132DVF	bed narrowPeak	peaks	ENCSR141DMX	DNase-seq	UBERON:0001224	renal pelvis	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF736GOW, ENCFF992CZQ	734938	ENCODE Processing Pipeline	995641ca2aff893d5f43b60a44290df9	https://www.encodeproject.org/files/ENCFF132DVF/@@download/ENCFF132DVF.bed.gz	GRCh38			released				
ENCFF182CAL	bed narrowPeak	peaks	ENCSR639XWF	DNase-seq	UBERON:0002168	left lung	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF437ODD	995269	ENCODE Processing Pipeline	629ad440ada2722c8b3f5b235dec91e5	https://www.encodeproject.org/files/ENCFF182CAL/@@download/ENCFF182CAL.bed.gz	hg19			released				
ENCFF910QCI	bed narrowPeak	peaks	ENCSR639XWF	DNase-seq	UBERON:0002168	left lung	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF393FTA, ENCFF992CZQ	999765	ENCODE Processing Pipeline	8c0d3576e9aa12a87c1db2eae8abd253	https://www.encodeproject.org/files/ENCFF910QCI/@@download/ENCFF910QCI.bed.gz	GRCh38			released				
ENCFF751IVM	bed narrowPeak	peaks	ENCSR249BYV	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF386UFF, ENCFF992CZQ	1030188	ENCODE Processing Pipeline	33309eba22a1432be91ee02dd476de0e	https://www.encodeproject.org/files/ENCFF751IVM/@@download/ENCFF751IVM.bed.gz	GRCh38			released				
ENCFF297LVR	bed narrowPeak	peaks	ENCSR249BYV	DNase-seq	UBERON:0001383	muscle of leg	tissue	fetal	male	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF629EXO	1025730	ENCODE Processing Pipeline	96eaec7e73a6b2b3d5eaf0547135d3c1	https://www.encodeproject.org/files/ENCFF297LVR/@@download/ENCFF297LVR.bed.gz	hg19			released				
ENCFF429OVG	bed narrowPeak	peaks	ENCSR468OVW	DNase-seq	UBERON:0002168	left lung	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF924VAN, ENCFF992CZQ	889921	ENCODE Processing Pipeline	6ed0bbb4fa2b7db2adca7ca0b2826b05	https://www.encodeproject.org/files/ENCFF429OVG/@@download/ENCFF429OVG.bed.gz	GRCh38			released				
ENCFF807HKO	bed narrowPeak	peaks	ENCSR468OVW	DNase-seq	UBERON:0002168	left lung	tissue	fetal	female	Homo sapiens							DNA		see document			2013-07-31	Roadmap					1							ENCFF163ZHO, ENCFF847FWS	887288	ENCODE Processing Pipeline	bff2fe8f793f27022c39b931617d527c	https://www.encodeproject.org/files/ENCFF807HKO/@@download/ENCFF807HKO.bed.gz	hg19			released				
ENCFF001UVM	bed narrowPeak	peaks	ENCSR000EJN	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2290381	Gregory Crawford, Duke	2050f652d5fd36e8fe3689063e23f465	https://www.encodeproject.org/files/ENCFF001UVM/@@download/ENCFF001UVM.bed.gz	hg19			archived		biological replicates with identical biosample		
ENCFF386PHZ	bed narrowPeak	peaks	ENCSR000EJN	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF146CRL, ENCFF163ZHO	974239	ENCODE Processing Pipeline	89697afe29cf3baf0a99f34c24e3c8f6	https://www.encodeproject.org/files/ENCFF386PHZ/@@download/ENCFF386PHZ.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF301QFL	bed narrowPeak	peaks	ENCSR000EJN	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF163ZHO, ENCFF607HRU	997494	ENCODE Processing Pipeline	027426c0c5cb816ea7e176cce595ccc2	https://www.encodeproject.org/files/ENCFF301QFL/@@download/ENCFF301QFL.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF266ALQ	bed narrowPeak	peaks	ENCSR000EJN	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF295FAW, ENCFF992CZQ	962555	ENCODE Processing Pipeline	f82bff5fbe7eedab92b8730e67d24ca4	https://www.encodeproject.org/files/ENCFF266ALQ/@@download/ENCFF266ALQ.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF249AHG	bed narrowPeak	peaks	ENCSR000EJN	DNase-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF155SRL, ENCFF992CZQ	986846	ENCODE Processing Pipeline	71a138100b1e409c53fbd88333a4849c	https://www.encodeproject.org/files/ENCFF249AHG/@@download/ENCFF249AHG.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF001SPG	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2039622	Gregory Crawford, Duke	0747f5189a356ef93a77857949c3f7d5	https://www.encodeproject.org/files/ENCFF001SPG/@@download/ENCFF001SPG.bed.gz	hg19			archived		biological replicates with identical biosample		
ENCFF001UXA	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE													2591781	Gregory Crawford, Duke	a783f268f647292e1716319389560c28	https://www.encodeproject.org/files/ENCFF001UXA/@@download/ENCFF001UXA.bed.gz	hg19			archived		biological replicates with identical biosample		
ENCFF812QMQ	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF048WUF, ENCFF163ZHO	469658	ENCODE Processing Pipeline	26647878f0dc57a04d4ab8d2ecc90282	https://www.encodeproject.org/files/ENCFF812QMQ/@@download/ENCFF812QMQ.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF676SEI	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF163ZHO, ENCFF187UAW	476628	ENCODE Processing Pipeline	d1109448ef187e3e9835f6d13c7805d7	https://www.encodeproject.org/files/ENCFF676SEI/@@download/ENCFF676SEI.bed.gz	hg19			released		biological replicates with identical biosample		
ENCFF103JEB	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					1							ENCFF916FAY, ENCFF992CZQ	462210	ENCODE Processing Pipeline	389ac30cf9833670b754d685290da787	https://www.encodeproject.org/files/ENCFF103JEB/@@download/ENCFF103JEB.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF056QVQ	bed narrowPeak	peaks	ENCSR000ELA	DNase-seq	EFO:0002939	medulloblastoma	immortalized cell line	child	male	Homo sapiens							DNA		see document	see document		2011-04-19	ENCODE					2							ENCFF947MWA, ENCFF992CZQ	471192	ENCODE Processing Pipeline	5be15a6e87fb5a8f0e8602d9d0d3b496	https://www.encodeproject.org/files/ENCFF056QVQ/@@download/ENCFF056QVQ.bed.gz	GRCh38			released		biological replicates with identical biosample		
ENCFF001UUX	bed narrowPeak	peaks	ENCSR000EIY	DNase-seq	UBERON:0001870	frontal cortex	tissue	adult	female	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE													1903310	Gregory Crawford, Duke	c94d2fcd036c2732896c1faa48f1fa3b	https://www.encodeproject.org/files/ENCFF001UUX/@@download/ENCFF001UUX.bed.gz	hg19			archived				extremely low read depth
ENCFF521MFI	bed narrowPeak	peaks	ENCSR000EIY	DNase-seq	UBERON:0001870	frontal cortex	tissue	adult	female	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					1							ENCFF163ZHO, ENCFF823RYY	268	ENCODE Processing Pipeline	e038ce111a0fbac711e60a69f04e5735	https://www.encodeproject.org/files/ENCFF521MFI/@@download/ENCFF521MFI.bed.gz	hg19			released				extremely low read depth
ENCFF007PCY	bed narrowPeak	peaks	ENCSR000EIY	DNase-seq	UBERON:0001870	frontal cortex	tissue	adult	female	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					2							ENCFF163ZHO, ENCFF704OZQ	298	ENCODE Processing Pipeline	a39ae9b5d8bcabde8b6a2c93044e1e2c	https://www.encodeproject.org/files/ENCFF007PCY/@@download/ENCFF007PCY.bed.gz	hg19			released				extremely low read depth
ENCFF679AEX	bed narrowPeak	peaks	ENCSR000EIY	DNase-seq	UBERON:0001870	frontal cortex	tissue	adult	female	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					1							ENCFF783QAO, ENCFF992CZQ	265	ENCODE Processing Pipeline	66e25bcb93893461680c0c9c2bd801a3	https://www.encodeproject.org/files/ENCFF679AEX/@@download/ENCFF679AEX.bed.gz	GRCh38			released				extremely low read depth
ENCFF756WBH	bed narrowPeak	peaks	ENCSR000EIY	DNase-seq	UBERON:0001870	frontal cortex	tissue	adult	female	Homo sapiens							DNA		see document	see document		2012-08-28	ENCODE					2							ENCFF803MDG, ENCFF992CZQ	285	ENCODE Processing Pipeline	8add81f71ff074c1d18247b73cf8a93d	https://www.encodeproject.org/files/ENCFF756WBH/@@download/ENCFF756WBH.bed.gz	GRCh38			released				extremely low read depth
ENCFF263KHW	bed narrowPeak	peaks	ENCSR818YUC	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1		36					ENCFF654URC	2884319	John Stamatoyannopoulos, UW	27ea3ef0ff24937d490b535f2bef9ae3	https://www.encodeproject.org/files/ENCFF263KHW/@@download/ENCFF263KHW.bed.gz	hg19			archived		experiment not submitted to GEO	unreplicated experiment	
ENCFF649AQO	bed narrowPeak	peaks	ENCSR818YUC	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF163ZHO, ENCFF558NCV	1122730	ENCODE Processing Pipeline	2bfc7fae646a0893f849ee26d1aa5d79	https://www.encodeproject.org/files/ENCFF649AQO/@@download/ENCFF649AQO.bed.gz	hg19			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF084ZAW	bed narrowPeak	peaks	ENCSR818YUC	DNase-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens							DNA					2016-07-14	ENCODE					1							ENCFF808KGX, ENCFF992CZQ	1128784	ENCODE Processing Pipeline	9fb00086e52bd4f05cf42d6f36709038	https://www.encodeproject.org/files/ENCFF084ZAW/@@download/ENCFF084ZAW.bed.gz	GRCh38			released		experiment not submitted to GEO	unreplicated experiment	
ENCFF083GBY	bed narrowPeak	peaks	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF781HBA	3606369	John Stamatoyannopoulos, UW	b9f68d0119d6c841f68dd2b5c47bdf40	https://www.encodeproject.org/files/ENCFF083GBY/@@download/ENCFF083GBY.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF199IMR	bed narrowPeak	peaks	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF163ZHO, ENCFF454OXV	2195437	ENCODE Processing Pipeline	b12aef1bdf6c1f770e746ff0bd618257	https://www.encodeproject.org/files/ENCFF199IMR/@@download/ENCFF199IMR.bed.gz	hg19			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF334VOK	bed narrowPeak	peaks	ENCSR768OLL	DNase-seq	UBERON:0004539	right kidney	tissue	fetal	male	Homo sapiens							DNA					2016-05-09	ENCODE					1							ENCFF003SUA, ENCFF992CZQ	2200963	ENCODE Processing Pipeline	faab1faf9eea6cfaea430e3afe7ff85a	https://www.encodeproject.org/files/ENCFF334VOK/@@download/ENCFF334VOK.bed.gz	GRCh38			released	mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates	unreplicated experiment	
ENCFF344QIY	bed narrowPeak	peaks	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE					2							ENCFF494BQM	3431119	John Stamatoyannopoulos, UW	97923ec8cfd842bf4f488d98ec772900	https://www.encodeproject.org/files/ENCFF344QIY/@@download/ENCFF344QIY.bed.gz	hg19			released		experiment not submitted to GEO, NTR biosample		
ENCFF108APO	bed narrowPeak	peaks	ENCSR963ALV	DNase-seq	NTR:0000711	neural progenitor cell	in vitro differentiated cells	embryonic	female	Homo sapiens							DNA					2016-06-14	ENCODE					1							ENCFF214CGL	2910413	John Stamatoyannopoulos, UW	3943d0327e154dfaee7bd9a3299c53e8	https://www.encodeproject.org/files/ENCFF108APO/@@download/ENCFF108APO.bed.gz	hg19			released		experiment not submitted to GEO, NTR biosample		
ENCFF220BXM	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					1							ENCFF200WOH	2032674	John Stamatoyannopoulos, UW	28e83399e06cffbe06fd1836194cc18a	https://www.encodeproject.org/files/ENCFF220BXM/@@download/ENCFF220BXM.bed.gz	hg19			archived	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF915MPS	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					2		36					ENCFF975IQO	1766478	John Stamatoyannopoulos, UW	a80ea6b0d6db730e765ce0dd4b05f2b6	https://www.encodeproject.org/files/ENCFF915MPS/@@download/ENCFF915MPS.bed.gz	hg19			archived	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF098SVS	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					1							ENCFF163ZHO, ENCFF837VMR	1853620	ENCODE Processing Pipeline	928b804032c584da8cad9c7acd4ed956	https://www.encodeproject.org/files/ENCFF098SVS/@@download/ENCFF098SVS.bed.gz	hg19			released	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF283WNJ	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					2							ENCFF163ZHO, ENCFF424LSO	1368452	ENCODE Processing Pipeline	1e8ad50f64d5cbfa0140c1051c27e77e	https://www.encodeproject.org/files/ENCFF283WNJ/@@download/ENCFF283WNJ.bed.gz	hg19			released	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF805SHN	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					1							ENCFF526ACN, ENCFF992CZQ	2088145	ENCODE Processing Pipeline	8230641c5f6d906b94402f3646508d21	https://www.encodeproject.org/files/ENCFF805SHN/@@download/ENCFF805SHN.bed.gz	GRCh38			released	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF930BOE	bed narrowPeak	peaks	ENCSR662HMO	DNase-seq	EFO:0002246	NAMALWA	immortalized cell line	child	female	Homo sapiens							DNA					2015-11-05	ENCODE					2							ENCFF573KHK, ENCFF992CZQ	1496181	ENCODE Processing Pipeline	dcd78223091610e94900c3bc54665919	https://www.encodeproject.org/files/ENCFF930BOE/@@download/ENCFF930BOE.bed.gz	GRCh38			released	inconsistent platforms, mixed run types	experiment not submitted to GEO, sequencing runs labeled as technical replicates		
ENCFF812TIL	bed narrowPeak	peaks	ENCSR426IEA	DNase-seq	EFO:0005903	KBM-7	immortalized cell line	unknown	unknown	Homo sapiens							DNA					2015-08-18	ENCODE					1							ENCFF870URU	2418392	John Stamatoyannopoulos, UW	4ed62edcb367ed8990862f994c0efadc	https://www.encodeproject.org/files/ENCFF812TIL/@@download/ENCFF812TIL.bed.gz	hg19			archived	mixed run types	experiment not submitted to GEO		
